X,Y,Z,G,S,AVG
-348,1408,-16,1450,0,1271
-232,1200,60,1223,0,1271
-180,1116,68,1132,0,1271
-100,1212,60,1217,0,1271
-32,1188,60,1189,0,1271
-20,1020,108,1025,0,1271
16,956,100,961,0,1235
36,1008,88,1012,0,1235
-256,1088,252,1145,0,1235
-16,1196,160,1206,0,1235
-100,1392,156,1404,0,1235
-164,1308,224,1337,0,1235
-104,1464,204,1481,0,1235
-124,1264,156,1279,0,1235
-100,972,156,989,0,1235
-124,928,156,949,0,1235
-164,964,204,998,998,1235
-180,1020,188,1052,998,1235
-208,992,252,1044,0,1235
-260,1148,292,1212,0,1235
-340,1432,252,1493,0,1235
-368,1316,204,1381,0,1235
-416,1520,196,1588,0,1235
-452,1180,192,1278,0,1235
-404,1456,12,1511,0,1235
-416,1404,4,1464,0,1235
-208,1144,56,1164,0,1235
-164,1144,92,1159,0,1235
-112,1024,124,1037,1037,1235
-84,1100,44,1104,0,1235
-36,992,112,998,0,1235
4,944,120,951,0,1206
56,1052,64,1055,0,1206
32,996,92,1000,0,1206
24,1180,156,1190,0,1206
-104,1392,56,1397,0,1206
-180,1356,192,1381,0,1206
-144,1504,252,1531,0,1206
-92,1180,96,1187,0,1206
-28,988,100,993,0,1206
-200,1068,192,1103,1103,1206
-256,1056,260,1117,0,1206
-232,1052,216,1098,0,1206
-272,1072,284,1141,0,1206
-244,1180,252,1231,0,1206
-308,1328,196,1377,0,1206
-308,1216,196,1269,0,1206
-416,1516,192,1583,0,1206
-488,1328,124,1420,0,1206
-400,1564,0,1614,0,1206
-264,1400,-28,1424,0,1206
-160,1072,48,1084,0,1206
-136,1124,60,1133,0,1206
-72,1124,36,1126,1126,1206
-72,1020,60,1024,0,1206
-40,900,124,909,0,1206
-16,928,128,936,0,1209
28,992,96,997,0,1209
-4,1048,152,1058,0,1209
-32,1120,256,1149,0,1209
-40,1520,156,1528,0,1209
-68,1376,164,1387,0,1209
-92,1420,224,1440,0,1209
-100,1424,152,1435,0,1209
-32,1036,132,1044,0,1209
-48,932,152,945,0,1209
-156,1040,204,1071,1071,1209
-160,1120,156,1142,0,1209
-272,1052,280,1122,0,1209
-272,1040,292,1113,0,1209
-228,1216,176,1249,0,1209
-288,1316,124,1352,0,1209
-204,1504,204,1531,0,1209
-516,1356,268,1475,0,1209
-372,1240,176,1306,0,1209
-272,1520,-32,1544,0,1209
-244,1312,124,1340,0,1209
-196,1136,164,1164,0,1209
-156,1168,60,1179,0,1209
-124,1212,108,1223,0,1209
-52,1212,132,1220,0,1209
12,1036,216,1058,0,1225
56,952,208,976,0,1225
80,920,176,940,0,1225
28,956,176,972,0,1225
-4,1088,196,1105,0,1225
-48,1596,12,1596,0,1225
-232,1520,100,1540,0,1225
-100,1560,164,1571,0,1225
4,1340,28,1340,0,1225
-8,1020,28,1020,0,1225
-96,992,16,996,0,1225
-208,992,56,1015,1015,1225
-220,996,140,1029,1015,1225
-224,992,112,1023,0,1225
-276,996,228,1058,0,1225
-296,1248,144,1290,0,1225
-388,1348,64,1404,0,1225
-452,1468,68,1537,0,1225
-668,1412,220,1577,0,1225
-456,1308,240,1405,0,1225
-444,1648,156,1713,0,1225
-256,1444,240,1486,0,1225
-180,1440,204,1465,0,1225
-64,1500,124,1506,0,1225
-8,1304,156,1313,0,1225
28,1072,192,1089,0,1242
60,844,204,870,0,1242
80,708,216,744,744,1242
96,700,188,731,0,1242
48,868,144,881,0,1242
16,1208,124,1214,0,1242
-116,1788,-16,1791,0,1242
-324,1728,108,1761,0,1242
-288,1688,252,1730,0,1242
-100,1340,60,1345,0,1242
-32,1112,124,1119,0,1242
-144,1008,196,1036,0,1242
-208,992,224,1038,1038,1242
-224,956,284,1022,0,1242
-196,924,288,987,0,1242
-224,924,316,1001,0,1242
-264,1124,184,1169,0,1242
-356,1260,96,1312,0,1242
-432,1536,-16,1595,0,1242
-528,1188,208,1316,0,1242
-416,1408,-60,1469,0,1242
-320,1476,-36,1510,0,1242
-252,1368,76,1393,0,1242
-196,1316,76,1332,0,1242
-100,1340,32,1344,0,1242
64,1188,76,1192,0,1247
236,988,28,1016,0,1247
156,900,156,926,926,1247
16,960,208,982,0,1247
-4,1060,156,1071,0,1247
-4,1100,228,1123,0,1247
-52,1388,216,1405,0,1247
-128,1564,88,1571,0,1247
-156,1280,176,1301,0,1247
-32,1496,-20,1496,0,1247
-64,1164,0,1165,0,1247
-132,972,164,994,0,1247
-136,924,132,943,0,1247
-144,1020,156,1041,1041,1247
-144,1088,160,1109,0,1247
-244,976,228,1031,0,1247
-272,1116,316,1191,0,1247
-292,1292,140,1331,0,1247
-308,1228,140,1273,0,1247
-356,1484,92,1528,0,1247
-484,1216,156,1318,0,1247
-352,1388,-16,1432,0,1247
-324,1484,-28,1519,0,1247
-228,1336,48,1356,0,1247
-232,1216,76,1240,0,1247
-116,1220,28,1225,0,1218
-64,1084,64,1087,1087,1218
-20,1008,124,1015,0,1218
-20,944,164,958,0,1218
44,972,156,985,0,1218
68,1008,108,1016,0,1218
12,1040,224,1063,0,1218
-40,1436,120,1441,0,1218
-188,1280,204,1309,0,1218
-116,1400,224,1422,0,1218
-148,1376,156,1392,0,1218
