G,T,D,S
3017,200.0,0,3017
2574,230.0,285,0
2357,230.0,0,0
2575,230.0,0,0
2620,230.0,0,0
2648,230.0,0,0
2162,230.0,291,0
2252,230.0,0,0
2826,230.0,0,0
2963,230.0,0,2963
2434,200.0,801,0
2451,200.0,0,0
2818,200.0,0,0
2962,200.0,0,0
2323,200.0,528,0
3021,200.0,0,3021
2706,230.0,698,0
2268,230.0,0,0
2250,230.0,0,0
2442,230.0,0,0
2434,230.0,192,0
2417,230.0,0,0
2112,230.0,0,0
2544,230.0,0,0
2873,230.0,0,2873
2747,230.0,761,0
2062,230.0,0,0
2096,230.0,0,0
2507,230.0,0,0
2643,230.0,0,0
2154,230.0,581,0
2705,230.0,0,0
3030,230.0,0,0
3108,230.0,0,3108
2515,230.0,954,0
2252,230.0,0,0
2277,230.0,0,0
2285,230.0,0,0
2278,230.0,33,0
2605,230.0,0,0
2972,230.0,0,2972
2775,230.0,694,0
1901,230.0,0,0
2095,230.0,0,0
2425,230.0,0,0
2424,230.0,524,0
2341,230.0,0,0
2985,230.0,0,2985
2853,230.0,644,0
2492,230.0,0,0
2545,230.0,0,0
2362,230.0,53,0
2605,230.0,0,0
2019,230.0,243,0
1856,230.0,0,0
2636,230.0,0,0
3076,230.0,0,3076
2542,230.0,1220,0
2175,230.0,0,0
2215,230.0,0,0
2387,230.0,0,0
2363,230.0,212,0
2160,230.0,0,0
2778,230.0,0,2778
2736,230.0,618,0
2567,230.0,0,0
2652,230.0,0,0
2580,230.0,85,0
2713,230.0,0,0
2293,230.0,133,0
1903,230.0,0,0
2625,230.0,0,0
3016,230.0,0,3016
2604,230.0,1113,0
2069,230.0,0,0
2218,230.0,0,0
2485,230.0,0,0
2124,230.0,416,0
2149,230.0,0,0
2911,230.0,0,2911
2659,230.0,787,0
2306,230.0,0,0
2167,230.0,0,0
2337,230.0,0,0
2402,230.0,0,0
1851,230.0,235,0
1824,230.0,0,0
2503,230.0,0,0
2738,230.0,0,2738
2243,230.0,914,0
1918,230.0,0,0
2170,230.0,0,0
2505,230.0,0,0
2408,230.0,587,0
2357,230.0,0,0
2987,230.0,0,2987
2658,230.0,630,0
2314,230.0,0,0
2366,230.0,0,0
2361,230.0,52,0
