G,T,D,S
1743,230.0,479,0
1294,230.0,0,0
1082,230.0,0,0
928,230.0,0,0
846,230.0,0,0
826,230.0,0,0
827,230.0,0,0
894,230.0,0,0
1100,230.0,0,0
1778,230.0,0,0
1903,230.0,0,0
2296,230.0,0,2296
1726,200.0,1470,0
1244,200.0,0,0
971,200.0,0,0
869,200.0,0,0
772,200.0,0,0
736,200.0,0,0
950,200.0,0,0
1381,200.0,0,0
1911,200.0,0,1911
1849,230.0,1175,0
1501,230.0,0,0
1396,230.0,0,0
1848,230.0,0,0
1648,230.0,452,0
1282,230.0,0,0
1111,230.0,0,0
1037,230.0,0,0
951,230.0,0,0
908,230.0,0,0
923,230.0,0,0
998,230.0,0,0
1184,230.0,0,0
1921,230.0,0,1921
1571,230.0,1013,0
1777,230.0,0,0
1628,230.0,206,0
1140,230.0,0,0
881,230.0,0,0
906,230.0,0,0
884,230.0,0,0
979,230.0,0,0
1135,230.0,0,0
1505,230.0,0,0
1998,230.0,0,1998
1711,200.0,1114,0
1560,200.0,0,0
1393,200.0,0,0
1767,200.0,0,0
1522,200.0,374,0
1150,200.0,0,0
1089,200.0,0,0
985,200.0,0,0
970,200.0,0,0
834,200.0,0,0
1014,200.0,0,0
1178,200.0,0,0
1593,200.0,0,1593
1452,230.0,759,0
1260,230.0,0,0
1914,230.0,0,0
1348,230.0,654,0
1076,230.0,0,0
1021,230.0,0,0
1015,230.0,0,0
1174,230.0,0,0
1211,230.0,0,0
1309,230.0,0,0
1512,230.0,0,0
1949,230.0,0,1949
1577,200.0,934,0
1361,200.0,0,0
1822,200.0,0,0
1802,200.0,461,0
1560,200.0,0,0
1304,200.0,0,0
1227,200.0,0,0
1032,200.0,0,0
853,200.0,0,0
700,200.0,0,0
614,200.0,0,0
794,200.0,0,0
1452,200.0,0,0
1470,200.0,0,0
1673,200.0,0,0
2112,200.0,0,2112
1172,200.0,1498,0
1198,200.0,0,0
1225,200.0,0,0
1253,200.0,0,0
1335,200.0,0,0
1292,200.0,163,0
1392,200.0,0,0
1600,200.0,0,0
1801,200.0,0,1801
1673,230.0,509,0
1433,230.0,0,0
1741,230.0,0,0
1935,230.0,0,0
1485,230.0,502,0
1252,230.0,0,0
1110,230.0,0,0
1175,230.0,0,0
1382,230.0,0,1382
1202,130.0,272,0
1307,130.0,0,0
1047,130.0,105,0
965,130.0,0,0
899,130.0,0,0
846,130.0,0,0
1103,130.0,0,1103
810,130.0,257,0
825,130.0,0,0
671,130.0,0,0
743,130.0,0,0
785,130.0,0,0
1028,130.0,0,0
1162,130.0,0,0
1368,130.0,0,1368
1349,130.0,697,0
1382,130.0,0,0
1281,130.0,33,0
1063,130.0,0,0
1081,130.0,0,0
763,130.0,18,0
679,130.0,0,0
655,130.0,0,0
801,130.0,0,0
900,130.0,0,0
1101,130.0,0,1101
1037,200.0,446,0
1164,200.0,0,0
1271,200.0,0,0
1420,200.0,0,0
1210,200.0,383,0
975,200.0,0,0
983,200.0,0,0
1091,200.0,0,0
774,200.0,116,0
842,200.0,0,0
994,200.0,0,994
874,130.0,220,0
1007,130.0,0,0
1146,130.0,0,0
1174,130.0,0,0
1205,130.0,0,0
1114,130.0,331,0
1195,130.0,0,0
985,130.0,81,0
859,130.0,0,0
658,130.0,0,0
597,130.0,0,0
480,130.0,0,0
475,130.0,0,0
646,130.0,0,0
1052,130.0,0,0
1612,130.0,0,0
2579,130.0,0,2579
2466,130.0,2104,0
1553,130.0,0,0
1391,130.0,0,0
1470,130.0,0,0
981,130.0,79,0
771,130.0,0,0
783,130.0,0,0
747,130.0,0,0
860,130.0,0,0
1165,130.0,0,0
1582,130.0,0,0
1942,130.0,0,0
2017,130.0,0,2017
1145,230.0,1270,0
1793,230.0,0,0
1864,230.0,0,0
1297,230.0,719,0
1091,230.0,0,0
1039,230.0,0,0
938,230.0,0,0
835,230.0,0,0
873,230.0,0,0
943,230.0,0,0
1137,230.0,0,0
1766,230.0,0,1766
1482,230.0,931,0
1984,230.0,0,0
1786,230.0,502,0
1230,230.0,0,0
1059,230.0,0,0
1163,230.0,0,0
1187,230.0,0,0
822,230.0,128,0
887,230.0,0,0
1458,230.0,0,0
1737,230.0,0,1737
1637,200.0,915,0
1379,200.0,0,0
1704,200.0,0,0
2225,200.0,0,0
1949,200.0,846,0
1516,200.0,0,0
1280,200.0,0,0
1054,200.0,0,0
924,200.0,0,0
853,200.0,0,0
897,200.0,0,0
974,200.0,0,0
1215,200.0,0,0
1509,200.0,0,0
1783,200.0,0,0
2190,200.0,0,2190
1509,200.0,1337,0
1150,200.0,0,0
1061,200.0,0,0
1038,200.0,0,0
953,200.0,0,0
1014,200.0,0,0
1165,200.0,0,0
1370,200.0,0,0
1627,200.0,0,0
1644,200.0,0,1644
1590,230.0,691,0
1292,230.0,0,0
2068,230.0,0,0
