G,T,D,S
1640,200.0,0,0
1591,200.0,245,0
1389,200.0,0,0
1377,200.0,0,0
1394,200.0,0,0
1216,200.0,17,0
991,200.0,0,0
910,200.0,0,0
949,200.0,0,0
914,200.0,0,0
1121,200.0,0,0
1415,200.0,0,1415
1398,130.0,501,0
1772,130.0,0,0
1521,130.0,374,0
1210,130.0,0,0
1120,130.0,0,0
1124,130.0,0,0
1058,130.0,4,0
1011,130.0,0,0
1065,130.0,0,0
1193,130.0,0,0
1253,130.0,0,0
1301,130.0,0,0
1524,130.0,0,1524
1518,130.0,513,0
1670,130.0,0,0
1476,130.0,152,0
1348,130.0,0,0
1317,130.0,0,0
1211,130.0,0,0
1029,130.0,0,0
984,130.0,0,0
910,130.0,0,0
899,130.0,0,0
965,130.0,0,0
1163,130.0,0,0
1519,130.0,0,0
1617,130.0,0,0
1694,130.0,0,1694
1345,200.0,795,0
1030,200.0,0,0
1023,200.0,0,0
1136,200.0,0,0
1157,200.0,0,0
1048,200.0,134,0
1119,200.0,0,0
1256,200.0,0,1256
1251,200.0,208,0
1522,200.0,0,0
1408,200.0,271,0
1688,200.0,0,0
1769,200.0,0,0
1433,200.0,361,0
1424,200.0,0,0
1403,200.0,0,0
1265,200.0,0,0
1015,200.0,0,0
853,200.0,0,0
827,200.0,0,0
871,200.0,0,0
981,200.0,0,0
1489,200.0,0,0
1669,200.0,0,0
1851,200.0,0,1851
1505,130.0,1024,0
1172,130.0,0,0
1118,130.0,0,0
1153,130.0,0,0
1155,130.0,0,0
1042,130.0,37,0
1053,130.0,0,0
1208,130.0,0,0
1233,130.0,0,0
1628,130.0,0,1628
1318,230.0,586,0
1655,230.0,0,0
1610,230.0,337,0
1357,230.0,0,0
1343,230.0,0,0
1292,230.0,0,0
1134,230.0,0,0
992,230.0,0,0
908,230.0,0,0
931,230.0,0,0
991,230.0,0,0
1115,230.0,0,0
1610,230.0,0,1610
1458,200.0,702,0
1649,200.0,0,0
1446,200.0,191,0
1163,200.0,0,0
1129,200.0,0,0
1105,200.0,0,0
1055,200.0,0,0
995,200.0,0,0
1033,200.0,0,0
1217,200.0,0,1217
1208,200.0,222,0
1455,200.0,0,0
1390,200.0,247,0
1510,200.0,0,0
1680,200.0,0,0
1364,200.0,290,0
1321,200.0,0,0
1330,200.0,0,0
1255,200.0,9,0
998,200.0,0,0
837,200.0,0,0
904,200.0,0,0
1107,200.0,0,0
1142,200.0,0,0
1579,200.0,0,0
1586,200.0,0,1586
1574,130.0,749,0
1337,130.0,0,0
1078,130.0,0,0
937,130.0,0,0
918,130.0,0,0
958,130.0,0,0
1074,130.0,0,0
1215,130.0,0,0
1323,130.0,0,0
1396,130.0,0,0
1483,130.0,0,1483
1479,200.0,565,0
1335,200.0,0,0
1559,200.0,0,0
1461,200.0,224,0
1284,200.0,0,0
1352,200.0,0,0
1319,200.0,68,0
1100,200.0,0,0
917,200.0,0,0
774,200.0,0,0
835,200.0,0,0
1048,200.0,0,0
1469,200.0,0,0
1688,200.0,0,1688
1563,200.0,914,0
1619,200.0,0,0
1216,200.0,56,0
1075,200.0,0,0
1092,200.0,0,0
1108,200.0,0,0
1139,200.0,0,0
1051,200.0,64,0
1100,200.0,0,0
1245,200.0,0,0
1291,200.0,0,0
1612,200.0,0,1612
1385,230.0,561,0
1694,230.0,0,0
1700,230.0,0,0
1469,230.0,315,0
1486,230.0,0,0
1460,230.0,17,0
1245,230.0,0,0
969,230.0,0,0
826,230.0,0,0
791,230.0,0,0
784,230.0,0,0
920,230.0,0,0
1345,230.0,0,0
1761,230.0,0,0
1803,230.0,0,1803
1711,200.0,1019,0
1255,200.0,0,0
1166,200.0,0,0
1189,200.0,0,0
1192,200.0,0,0
1140,200.0,26,0
1070,200.0,0,0
1137,200.0,0,0
1223,200.0,0,0
1337,200.0,0,0
1450,200.0,0,0
1604,200.0,0,0
1786,200.0,0,1786
1532,230.0,716,0
1405,230.0,0,0
1411,230.0,0,0
1292,230.0,6,0
981,230.0,0,0
946,230.0,0,0
932,230.0,0,0
1015,230.0,0,0
957,230.0,83,0
1199,230.0,0,0
1490,230.0,0,1490
1482,200.0,533,0
1636,200.0,0,0
1352,200.0,154,0
1069,200.0,0,0
1169,200.0,0,0
1096,200.0,100,0
1141,200.0,0,0
1018,200.0,45,0
1093,200.0,0,0
1265,200.0,0,1265
1216,200.0,247,0
1601,200.0,0,0
1315,200.0,385,0
1536,200.0,0,0
1580,200.0,0,0
1422,200.0,265,0
1377,200.0,0,0
1311,200.0,0,0
1200,200.0,0,0
1024,200.0,0,0
932,200.0,0,0
900,200.0,0,0
905,200.0,0,0
933,200.0,0,0
1417,200.0,0,0
1646,200.0,0,0
1703,200.0,0,1703
1587,130.0,803,0
1129,130.0,0,0
1033,130.0,0,0
1029,130.0,0,0
1077,130.0,0,0
1087,130.0,0,0
993,130.0,58,0
1161,130.0,0,0
1245,130.0,0,0
1373,130.0,0,0
1542,130.0,0,0
1542,130.0,0,1542
1526,200.0,549,0
1345,200.0,0,0
1322,200.0,0,0
1333,200.0,0,0
1313,200.0,11,0
1145,200.0,0,0
1085,200.0,0,0
924,200.0,0,0
877,200.0,0,0
895,200.0,0,0
1140,200.0,0,0
1641,200.0,0,0
1667,200.0,0,0
1754,200.0,0,1754
1319,200.0,877,0
1044,200.0,0,0
981,200.0,0,0
1021,200.0,0,0
1040,200.0,0,0
955,200.0,59,0
970,200.0,0,0
1171,200.0,0,0
1268,200.0,0,0
1514,200.0,0,1514
1492,200.0,559,0
1428,200.0,0,0
1571,200.0,0,0
1438,200.0,143,0
1257,200.0,0,0
1285,200.0,0,0
1192,200.0,28,0
1043,200.0,0,0
941,200.0,0,0
967,200.0,0,0
998,200.0,0,0
1009,200.0,0,0
