G,T,D,S
974,200.0,0,0
968,200.0,0,0
1037,200.0,0,0
1063,200.0,0,0
1024,200.0,95,0
1192,200.0,0,0
1330,200.0,0,0
1581,200.0,0,1581
1097,200.0,557,0
854,200.0,0,0
1199,200.0,0,0
1260,200.0,0,0
1057,200.0,406,0
1050,200.0,0,0
1007,200.0,0,0
1050,200.0,0,0
1077,200.0,0,0
1116,200.0,0,0
1335,200.0,0,1335
1311,200.0,328,0
1412,200.0,0,0
1272,200.0,101,0
1064,200.0,0,0
1375,200.0,0,0
1227,200.0,311,0
1021,200.0,0,0
968,200.0,0,0
946,200.0,0,0
972,200.0,0,0
941,200.0,0,0
1045,200.0,0,0
1252,200.0,0,0
1350,200.0,0,0
1485,200.0,0,1485
1172,200.0,544,0
1033,200.0,0,0
1155,200.0,0,0
1098,200.0,122,0
985,200.0,0,0
980,200.0,0,0
1020,200.0,0,0
1082,200.0,0,0
1080,200.0,102,0
1277,200.0,0,0
1276,200.0,197,0
1417,200.0,0,0
1446,200.0,0,0
1036,200.0,170,0
1235,200.0,0,0
1337,200.0,0,1337
1111,130.0,301,0
936,130.0,0,0
932,130.0,0,0
954,130.0,0,0
968,130.0,0,0
1020,130.0,0,0
1213,130.0,0,0
1286,130.0,0,0
1475,130.0,0,1475
1401,200.0,543,0
841,200.0,0,0
1107,200.0,0,0
1253,200.0,0,0
1083,200.0,412,0
1061,200.0,0,0
1014,200.0,0,0
1029,200.0,0,0
1081,200.0,0,0
1102,200.0,0,0
1278,200.0,0,1278
1231,200.0,264,0
1422,200.0,0,0
1385,200.0,191,0
1013,200.0,0,0
1244,200.0,0,0
1336,200.0,0,1336
1097,200.0,323,0
968,200.0,0,0
923,200.0,0,0
924,200.0,0,0
925,200.0,0,0
1057,200.0,0,0
1302,200.0,0,0
1429,200.0,0,0
1589,200.0,0,1589
1205,200.0,666,0
846,200.0,0,0
1203,200.0,0,0
1132,200.0,357,0
1048,200.0,0,0
968,200.0,0,0
1002,200.0,0,0
1065,200.0,0,0
1138,200.0,0,0
1151,200.0,0,0
1320,200.0,0,0
1368,200.0,0,0
1573,200.0,0,1573
1121,230.0,605,0
1099,230.0,0,0
1297,230.0,0,0
1180,230.0,198,0
983,230.0,0,0
929,230.0,0,0
