G,T,D,S
1210,330.0,0,0
1513,330.0,0,0
3331,330.0,0,3331
2653,230.0,2784,0
1203,230.0,0,0
872,230.0,0,0
496,230.0,0,0
537,230.0,0,0
682,230.0,0,0
1380,230.0,0,0
2670,230.0,0,2670
1892,430.0,2174,0
1293,430.0,0,0
665,430.0,0,0
581,430.0,0,0
924,430.0,0,0
801,430.0,0,0
1801,430.0,0,0
3495,430.0,0,3495
2568,230.0,2694,0
1085,230.0,0,0
721,230.0,0,0
614,230.0,0,0
790,230.0,0,0
961,230.0,0,0
2111,230.0,0,0
3204,230.0,0,3204
1678,430.0,2590,0
766,430.0,0,0
382,430.0,0,0
561,430.0,0,0
770,430.0,0,0
655,430.0,388,0
2585,430.0,0,0
2838,430.0,0,2838
1591,330.0,2183,0
654,330.0,0,0
492,330.0,0,0
708,330.0,0,0
1053,330.0,0,0
1392,330.0,0,0
3088,330.0,0,3088
1931,230.0,2596,0
1125,230.0,0,0
565,230.0,0,0
576,230.0,0,0
860,230.0,0,0
856,230.0,295,0
2088,230.0,0,0
3571,230.0,0,3571
2312,330.0,2715,0
1173,330.0,0,0
1014,330.0,0,0
859,330.0,0,0
827,330.0,0,0
700,330.0,0,0
2613,330.0,0,0
2802,330.0,0,2802
1251,430.0,2102,0
721,430.0,0,0
423,430.0,0,0
657,430.0,0,0
910,430.0,0,0
1196,430.0,0,0
2927,430.0,0,2927
2693,230.0,2504,0
1419,230.0,0,0
722,230.0,0,0
781,230.0,0,0
886,230.0,0,0
927,230.0,0,0
1396,230.0,0,0
2653,230.0,0,2653
1930,330.0,1931,0
1384,330.0,0,0
727,330.0,0,0
419,330.0,0,0
765,330.0,0,0
957,330.0,0,0
1738,330.0,0,0
3148,330.0,0,3148
1931,230.0,2729,0
744,230.0,0,0
622,230.0,0,0
672,230.0,0,0
693,230.0,0,0
1006,230.0,0,0
3016,230.0,0,3016
1902,430.0,2394,0
938,430.0,0,0
656,430.0,0,0
497,430.0,0,0
514,430.0,0,0
818,430.0,0,0
1960,430.0,0,0
3803,430.0,0,3803
2219,330.0,3306,0
1017,330.0,0,0
633,330.0,0,0
636,330.0,0,0
690,330.0,0,0
729,330.0,0,0
2818,330.0,0,2818
2277,430.0,2185,0
1397,430.0,0,0
870,430.0,0,0
400,430.0,0,0
434,430.0,0,0
696,430.0,0,0
939,430.0,0,0
2683,430.0,0,2683
2608,230.0,2283,0
1766,230.0,0,0
1074,230.0,0,0
747,230.0,0,0
671,230.0,0,0
838,230.0,0,0
951,230.0,0,0
2678,230.0,0,2678
2165,330.0,2007,0
1393,330.0,0,0
758,330.0,0,0
438,330.0,0,0
709,330.0,0,0
949,330.0,0,0
1304,330.0,0,0
3297,330.0,0,3297
2657,230.0,2859,0
1256,230.0,0,0
815,230.0,0,0
885,230.0,0,0
867,230.0,0,0
900,230.0,0,0
1995,230.0,0,0
2913,230.0,0,2913
1683,430.0,2046,0
970,430.0,0,0
519,430.0,0,0
539,430.0,0,0
764,430.0,0,0
722,430.0,245,0
1941,430.0,0,0
3565,430.0,0,3565
2059,230.0,2843,0
969,230.0,0,0
845,230.0,0,0
787,230.0,0,0
879,230.0,0,0
857,230.0,0,0
3003,230.0,0,3003
2299,430.0,2146,0
1417,430.0,0,0
679,430.0,0,0
401,430.0,0,0
730,430.0,0,0
673,430.0,0,0
1009,430.0,0,0
3170,430.0,0,3170
2664,230.0,2497,0
1212,230.0,0,0
726,230.0,0,0
650,230.0,0,0
701,230.0,0,0
697,230.0,0,0
1894,230.0,0,0
2842,230.0,0,2842
1509,330.0,2145,0
946,330.0,0,0
369,330.0,0,0
591,330.0,0,0
734,330.0,0,0
835,330.0,0,0
3142,330.0,0,3142
3074,230.0,2773,0
1504,230.0,0,0
864,230.0,0,0
731,230.0,0,0
641,230.0,0,0
704,230.0,0,0
1269,230.0,0,0
3045,230.0,0,3045
1854,430.0,2404,0
1162,430.0,0,0
744,430.0,0,0
498,430.0,0,0
604,430.0,0,0
912,430.0,0,0
2059,430.0,0,0
3562,430.0,0,3562
1871,330.0,3064,0
1083,330.0,0,0
758,330.0,0,0
611,330.0,0,0
727,330.0,0,0
756,330.0,0,0
3564,330.0,0,3564
1995,430.0,2953,0
1256,430.0,0,0
613,430.0,0,0
480,430.0,0,0
546,430.0,0,0
656,430.0,0,0
1380,430.0,0,0
3610,430.0,0,3610
2007,430.0,3130,0
1138,430.0,0,0
735,430.0,0,0
662,430.0,0,0
569,430.0,0,0
754,430.0,0,0
1050,430.0,0,0
3317,430.0,0,3317
1873,430.0,2748,0
1199,430.0,0,0
619,430.0,0,0
382,430.0,0,0
575,430.0,0,0
821,430.0,0,0
2128,430.0,0,0
3570,430.0,0,3570
2420,430.0,3188,0
1311,430.0,0,0
1013,430.0,0,0
796,430.0,0,0
776,430.0,0,0
757,430.0,0,0
2774,430.0,0,2774
2293,430.0,2017,0
1398,430.0,0,0
653,430.0,0,0
431,430.0,0,0
692,430.0,0,0
805,430.0,0,0
1285,430.0,0,0
3569,430.0,0,3569
2271,230.0,3138,0
1304,230.0,0,0
860,230.0,0,0
1071,230.0,0,0
859,230.0,211,0
616,230.0,0,0
2606,230.0,0,0
2913,230.0,0,2913
1495,430.0,2297,0
908,430.0,0,0
388,430.0,0,0
510,430.0,0,0
639,430.0,0,0
606,430.0,251,0
2558,430.0,0,0
3114,430.0,0,3114
1403,330.0,2508,0
825,330.0,0,0
570,330.0,0,0
570,330.0,0,0
843,330.0,0,0
947,330.0,0,0
3182,330.0,0,3182
2071,330.0,2612,0
1241,330.0,0,0
571,330.0,0,0
324,330.0,0,0
555,330.0,0,0
538,330.0,0,0
922,330.0,0,0
3395,330.0,0,3395
2669,430.0,2857,0
1212,430.0,0,0
741,430.0,0,0
626,430.0,0,0
577,430.0,0,0
626,430.0,0,0
819,430.0,0,0
3111,430.0,0,3111
2463,430.0,2534,0
1235,430.0,0,0
597,430.0,0,0
347,430.0,0,0
555,430.0,0,0
498,430.0,0,0
635,430.0,0,0
3963,430.0,0,3963
2793,330.0,3465,0
1544,330.0,0,0
847,330.0,0,0
699,330.0,0,0
653,330.0,0,0
759,330.0,0,0
949,330.0,0,0
3721,330.0,0,3721
1953,430.0,3068,0
1067,430.0,0,0
442,430.0,0,0
451,430.0,0,0
468,430.0,0,0
498,430.0,0,0
1033,430.0,0,0
3676,430.0,0,3676
1591,430.0,3234,0
1246,430.0,0,0
725,430.0,0,0
601,430.0,0,0
567,430.0,0,0
659,430.0,0,0
707,430.0,0,0
2891,430.0,0,2891
2481,430.0,2324,0
1354,430.0,0,0
750,430.0,0,0
528,430.0,0,0
601,430.0,0,0
718,430.0,0,0
591,330.0,190,0
2937,330.0,0,0
2792,330.0,2346,0
1513,330.0,0,0
996,330.0,0,0
624,330.0,0,0
465,330.0,0,0
512,330.0,0,0
785,330.0,0,0
1053,330.0,0,0
3750,330.0,0,3750
1917,130.0,3285,0
1370,130.0,0,0
616,130.0,0,0
451,130.0,0,0
767,130.0,0,0
824,130.0,0,0
1309,130.0,0,0
4162,130.0,0,4162
2075,430.0,3711,0
1219,430.0,0,0
756,430.0,0,0
823,430.0,0,0
646,430.0,0,0
815,430.0,0,0
3126,430.0,0,3126
2532,430.0,2480,0
1875,430.0,0,0
543,430.0,0,0
487,430.0,0,0
615,430.0,0,0
639,430.0,0,0
719,430.0,0,0
2609,430.0,0,0
3628,430.0,0,3628
2010,330.0,3141,0
885,330.0,0,0
697,330.0,0,0
640,330.0,0,0
743,330.0,0,0
725,330.0,0,0
3648,330.0,0,3648
3318,430.0,2923,0
1983,430.0,0,0
674,430.0,0,0
1393,430.0,0,0
626,430.0,719,0
893,430.0,0,0
970,430.0,0,0
4691,430.0,0,4691
2259,430.0,4065,0
1023,430.0,0,0
788,430.0,0,0
720,430.0,0,0
651,430.0,0,0
924,430.0,0,0
2860,430.0,0,2860
2573,430.0,2209,0
1230,430.0,0,0
699,430.0,0,0
612,430.0,0,0
558,430.0,0,0
553,430.0,0,0
1299,430.0,0,0
3416,430.0,0,3416
2049,330.0,2863,0
1093,330.0,0,0
590,330.0,0,0
645,330.0,0,0
651,330.0,0,0
766,330.0,0,0
1683,330.0,0,0
3098,330.0,0,3098
1869,430.0,2508,0
1013,430.0,0,0
517,430.0,0,0
461,430.0,0,0
583,430.0,0,0
521,430.0,0,0
2588,430.0,0,0
2866,430.0,0,2866
1526,330.0,2345,0
866,330.0,0,0
483,330.0,0,0
459,330.0,0,0
516,330.0,0,0
803,330.0,0,0
2911,330.0,0,2911
1973,330.0,2452,0
1608,330.0,0,0
835,330.0,0,0
653,330.0,0,0
644,330.0,0,0
547,330.0,0,0
730,330.0,0,0
3001,330.0,0,3001
2209,330.0,2454,0
1316,330.0,0,0
798,330.0,0,0
396,330.0,0,0
481,330.0,0,0
610,330.0,0,0
773,330.0,0,0
2782,330.0,0,2782
2371,330.0,2386,0
1275,330.0,0,0
1107,330.0,0,0
595,330.0,0,0
432,330.0,0,0
555,330.0,0,0
443,330.0,0,0
1387,330.0,0,0
3468,330.0,0,3468
1884,330.0,3025,0
1299,330.0,0,0
627,330.0,0,0
390,330.0,0,0
296,330.0,0,0
348,330.0,0,0
532,330.0,0,0
963,330.0,0,0
2757,330.0,0,2757
2342,430.0,2461,0
1418,430.0,0,0
1137,430.0,0,0
786,430.0,0,0
558,430.0,0,0
491,430.0,0,0
531,430.0,0,0
1062,430.0,0,0
1770,430.0,0,0
2107,430.0,0,2107
1502,330.0,1616,0
1139,330.0,0,0
802,330.0,0,0
795,330.0,0,0
908,330.0,0,0
1127,330.0,0,1127
979,230.0,332,0
973,230.0,0,0
994,230.0,0,0
1183,230.0,0,0
1072,230.0,210,0
998,230.0,0,0
895,230.0,0,0
1084,230.0,0,0
1222,230.0,0,1222
1197,130.0,327,0
1038,130.0,0,0
1102,130.0,0,0
1092,130.0,64,0
1068,130.0,0,0
1029,130.0,0,0
1043,130.0,0,0
1089,130.0,0,0
1159,130.0,0,1159
1109,130.0,130,0
1118,130.0,0,0
1095,130.0,9,0
1128,130.0,0,0
1068,130.0,33,0
1092,130.0,0,0
1083,130.0,24,0
1133,130.0,0,0
1115,130.0,50,0
1110,130.0,0,0
1106,130.0,0,0
1194,130.0,0,0
1324,130.0,0,0
