G,T,D,S
1343,200.0,122,0
1384,200.0,0,0
1384,200.0,0,0
1081,200.0,41,0
1277,200.0,0,0
1341,200.0,0,0
1419,200.0,0,1419
1091,200.0,338,0
1389,200.0,0,0
1220,200.0,298,0
1331,200.0,0,0
1438,200.0,0,0
1221,200.0,218,0
1273,200.0,0,0
1472,200.0,0,1472
1245,230.0,251,0
1425,230.0,0,0
1197,230.0,180,0
1249,230.0,0,0
1303,230.0,0,0
1116,230.0,106,0
1338,230.0,0,0
1515,230.0,0,1515
1358,200.0,399,0
1362,200.0,0,0
1406,200.0,0,0
1165,200.0,48,0
1144,200.0,0,0
1314,200.0,0,0
1354,200.0,0,1354
1236,230.0,210,0
1324,230.0,0,0
1138,230.0,88,0
1405,230.0,0,0
1180,230.0,267,0
1448,230.0,0,1448
1272,200.0,268,0
1296,200.0,0,0
1414,200.0,0,0
1303,200.0,142,0
1302,200.0,0,0
1218,200.0,0,0
1530,200.0,0,1530
1356,230.0,312,0
1500,230.0,0,0
1337,230.0,144,0
1195,230.0,0,0
1040,230.0,0,0
1422,230.0,0,1422
1222,230.0,382,0
1285,230.0,0,0
1304,230.0,0,0
1225,230.0,82,0
1084,230.0,0,0
1273,230.0,0,0
1376,230.0,0,1376
1292,230.0,292,0
1295,230.0,0,0
1226,230.0,3,0
1376,230.0,0,0
1207,230.0,150,0
1500,230.0,0,1500
1352,230.0,293,0
1289,230.0,0,0
1294,230.0,0,0
1443,230.0,0,0
1210,230.0,154,0
1345,230.0,0,0
1219,230.0,135,0
1198,230.0,0,0
1172,230.0,0,0
1381,230.0,0,0
1281,230.0,209,0
1115,230.0,0,0
1230,230.0,0,0
1475,230.0,0,1475
1434,200.0,360,0
1230,200.0,0,0
1371,200.0,0,0
1314,200.0,141,0
1244,200.0,0,0
1362,200.0,0,0
1503,200.0,0,1503
1441,230.0,259,0
1220,230.0,0,0
1270,230.0,0,0
1172,230.0,50,0
1367,230.0,0,0
1307,230.0,195,0
1301,230.0,0,0
1217,230.0,0,0
1317,230.0,0,0
1200,230.0,100,0
1353,230.0,0,0
1132,200.0,153,0
1239,200.0,0,0
1352,200.0,0,0
1249,200.0,220,0
1326,200.0,0,0
1393,200.0,0,0
1263,200.0,144,0
1358,200.0,0,0
1454,200.0,0,0
1289,200.0,191,0
1303,200.0,0,0
1551,200.0,0,1551
1170,200.0,262,0
1207,200.0,0,0
1280,200.0,0,0
1241,200.0,110,0
1302,200.0,0,0
1353,200.0,0,0
1161,200.0,112,0
1221,200.0,0,0
1234,200.0,0,0
1516,200.0,0,1516
1275,200.0,355,0
1426,200.0,0,0
1220,200.0,151,0
1505,200.0,0,0
1228,200.0,285,0
1453,200.0,0,1453
1332,230.0,225,0
1173,230.0,0,0
1255,230.0,0,0
1392,230.0,0,0
1309,230.0,219,0
1295,230.0,0,0
1241,230.0,0,0
1294,230.0,0,0
1411,230.0,0,0
1081,200.0,170,0
1422,200.0,0,0
1243,200.0,341,0
1174,200.0,0,0
1340,200.0,0,0
1229,200.0,166,0
1389,200.0,0,0
1118,200.0,160,0
1449,200.0,0,0
1345,200.0,331,0
1379,200.0,0,0
1319,200.0,34,0
1271,200.0,0,0
1205,200.0,0,0
1210,200.0,0,0
1100,200.0,5,0
1493,200.0,0,1493
988,200.0,393,0
1360,200.0,0,0
1242,200.0,372,0
1197,200.0,0,0
1269,200.0,0,0
1132,200.0,72,0
1004,200.0,0,0
1766,200.0,0,1766
1287,230.0,762,0
1394,230.0,0,0
1175,230.0,107,0
1202,230.0,0,0
1233,230.0,0,0
1307,230.0,0,0
1108,230.0,132,0
1319,230.0,0,0
1009,230.0,211,0
1538,230.0,0,0
1011,230.0,529,0
664,230.0,0,0
911,230.0,0,0
1050,230.0,0,0
1112,230.0,0,1112
1107,200.0,448,0
942,200.0,0,0
1576,200.0,0,0
1366,200.0,634,0
1235,200.0,0,0
1496,200.0,0,1496
1122,230.0,261,0
1500,230.0,0,0
1124,230.0,378,0
1488,230.0,0,0
1190,230.0,364,0
1081,230.0,0,0
1257,230.0,0,0
1334,230.0,0,1334
1192,200.0,253,0
1200,200.0,0,0
1115,200.0,8,0
1324,200.0,0,0
1386,200.0,0,0
1231,200.0,271,0
1178,200.0,0,0
1209,200.0,0,0
1347,200.0,0,0
1310,200.0,169,0
1264,200.0,0,0
1269,200.0,0,0
1281,200.0,0,0
1391,200.0,0,0
1479,200.0,0,1479
1291,200.0,215,0
1331,200.0,0,0
1330,200.0,40,0
1413,200.0,0,0
1369,200.0,83,0
1281,200.0,0,0
1345,200.0,0,0
1349,200.0,0,0
1195,200.0,68,0
1150,200.0,0,0
1402,200.0,0,1402
1149,200.0,252,0
1351,200.0,0,0
1387,200.0,0,0
1391,200.0,0,0
1187,200.0,242,0
1346,200.0,0,0
1179,200.0,159,0
1445,200.0,0,0
1402,200.0,266,0
1332,200.0,0,0
1369,200.0,0,0
1404,200.0,0,0
1334,200.0,72,0
1354,200.0,0,0
1228,200.0,20,0
1394,200.0,0,0
1309,200.0,166,0
1304,200.0,0,0
1316,200.0,0,0
1428,200.0,0,0
1327,200.0,124,0
1332,200.0,0,0
1242,200.0,5,0
